500,0.00010204315185546875
500,0.00017607212066650391
500,0.00013899803161621094
500,0.00012528896331787109
500,0.00011739730834960937
600,0.00013999144236246744
600,0.000141143798828125
600,0.00013887882232666016
600,0.00014289220174153647
600,0.00014171600341796874
700,0.00015211105346679688
700,0.00014742215474446615
700,0.00015522883488581731
700,0.00014678069523402622
700,0.00014793078104654949
800,0.00014299154281616211
800,0.00014404689564424401
800,0.00014181931813557944
800,0.00014219785991467928
800,0.00014764070510864258
900,0.00014985175359816778
900,0.0001490441235628995
900,0.00014991345612899116
900,0.0001557469367980957
900,0.0001546001434326172
1000,0.00015249619117149941
1000,0.00015566967151783132
1000,0.00015185560498918806
1000,0.0001524481280096646
1000,0.00014927387237548829
